Wall time,Step,Value
1764488412.7376254,34783232,-6524.0
1764488429.4654915,34799616,-6020.0
1764488676.7763066,35045376,-5414.0
1764488721.957989,35094528,-6013.5
1764488770.59784,35143680,-6227.0
1764488786.996673,35160064,-6926.0
1764488849.0020487,35225600,-6412.5
1764488880.7717175,35258368,-6423.5
1764488959.0279295,35340288,-7107.5
1764488974.2356422,35356672,-7306.0
1764489086.140664,35471360,-7321.5
1764489101.1788669,35487744,-7317.0
1764489166.3396196,35553280,-6318.0
1764489197.209977,35586048,-6020.0
1764489230.7361622,35618816,-5611.0
1764489296.9035206,35684352,-6097.0
1764489458.3447337,35848192,-6909.0
1764489489.5681574,35880960,-7307.5
1764489522.4882278,35913728,-7826.5
1764489538.8901565,35930112,-7624.5
1764489602.8401954,35995648,-7428.5
1764489650.542908,36044800,-5900.5
1764489777.3802094,36175872,-7418.5
1764489842.768144,36241408,-6805.0
1764490072.992829,36470784,-6304.0
1764490142.1575787,36536320,-5629.5
1764490175.0714598,36569088,-6530.0
1764490255.4578843,36651008,-7914.5
1764490271.9671159,36667392,-7208.5
1764490306.7190511,36700160,-8505.0
1764490336.8193588,36732928,-7410.5
1764490353.0017853,36749312,-7610.0
1764490385.5284996,36782080,-6308.0
1764490416.9674776,36814848,-5825.5
1764490432.093665,36831232,-5209.0
1764490545.9283245,36945920,-5896.0
1764490592.1264791,36995072,-6306.5
1764490671.2397327,37076992,-5010.5
1764490983.7492647,37388288,-6216.5
1764491143.580891,37552128,-8009.5
1764491239.0913815,37650432,-5707.5
1764491285.6721873,37699584,-5096.5
1764491332.0853045,37748736,-5384.0
1764491378.8873394,37797888,-5690.0
1764491394.3193986,37814272,-5681.0
1764491409.184999,37830656,-5178.5
1764491584.8089454,37994496,-7499.0
1764491601.723093,38010880,-7200.5
1764491619.795217,38027264,-7194.0
1764491655.7765667,38060032,-7308.5
1764491863.5021858,38256640,-6507.0
1764491879.649841,38273024,-5914.5
1764491912.4076254,38305792,-6314.5
1764492050.6490827,38436864,-6017.5
1764492196.327774,38584320,-5396.0
1764492474.5360081,38862848,-4999.0
1764492699.0340295,39092224,-4200.0
1764492763.042419,39157760,-4399.0
1764492780.5986586,39174144,-4900.0
1764492814.7465608,39206912,-5803.0
1764492955.1303382,39337984,-6316.5
1764492988.9729185,39370752,-6402.5
1764493054.7640243,39436288,-5595.0
1764493218.561131,39600128,-5892.0
1764493350.2992392,39731200,-6923.5
1764493365.3560445,39747584,-7629.0
1764493546.1630008,39927808,-6322.0
1764493679.4747744,40058880,-4646.5
1764493773.2596593,40157184,-6930.5
1764493789.7546139,40173568,-7013.5
1764493821.359804,40206336,-6593.0
1764493854.3574586,40239104,-5489.0
1764493934.7126675,40321024,-6204.5
1764494243.1768084,40632320,-6699.5
1764494339.4017332,40730624,-6205.5
1764494355.8805556,40747008,-6101.0
1764494518.318992,40910848,-6310.0
1764494551.0908456,40943616,-5501.5
1764494612.2905073,41009152,-6936.5
1764494628.9938705,41025536,-7431.5
1764494808.9050686,41205760,-7234.5
1764494858.5740893,41254912,-7923.5
1764494958.2662404,41353216,-7013.5
1764495041.4832637,41435136,-6629.5
1764495073.19469,41467904,-6525.0
1764495103.607145,41500672,-6731.5
1764495135.3168736,41533440,-6538.5
1764495279.6960397,41680896,-5217.5
1764495342.7317438,41746432,-5811.5
1764495405.2998695,41811968,-7217.0
1764495436.772873,41844736,-8832.0
1764495482.797058,41893888,-8554.5
1764495627.1288657,42041344,-7110.0
1764495643.2685754,42057728,-7418.5
1764495803.0759642,42221568,-6902.5
1764495835.6374023,42254336,-7201.0
1764496028.0504177,42450944,-6826.5
1764496044.5244355,42467328,-6635.0
1764496059.8621264,42483712,-6937.5
1764496122.3283591,42549248,-6321.5
1764496189.6838808,42614784,-7226.5
1764496287.3972974,42713088,-7522.0
1764496304.1922138,42729472,-6926.5
1764496556.5315251,42991616,-6527.0
1764496602.9433758,43040768,-6315.0
1764496650.992388,43089920,-5212.5
1764496665.9567072,43106304,-6018.0
1764496797.371724,43237376,-7200.5
1764496898.0939167,43335680,-5897.0
1764496993.2362163,43433984,-6403.0
1764497072.6310604,43515904,-6690.5
1764497383.297103,43827200,-6910.0
1764497446.9788942,43892736,-6384.0
1764497478.4497955,43925504,-7096.0
1764497559.4077234,44007424,-7309.5
1764497640.252357,44089344,-6426.5
1764497851.2702525,44302336,-6495.5
1764497913.3702326,44367872,-5794.0
1764497959.6259875,44417024,-4900.0
1764498198.175829,44662784,-7587.5
1764498377.4450452,44843008,-6612.5
1764498393.8323236,44859392,-5903.0
1764498439.0484416,44908544,-6112.5
1764498531.9474814,45006848,-7106.5
1764498644.1548045,45121536,-6310.5
1764498660.7781184,45137920,-6100.0
1764498676.0603812,45154304,-5693.5
1764498691.337354,45170688,-5503.0
1764498707.7458053,45187072,-5290.5
1764498847.4330077,45334528,-6105.5
1764499220.2205696,45711360,-7314.5
1764499237.0061374,45727744,-7016.5
1764499253.215314,45744128,-7013.5
1764499362.5071142,45858816,-5611.0
1764499547.71836,46039040,-6123.0
1764499584.05908,46071808,-7603.5
1764499784.6494966,46268416,-6412.5
1764499800.109604,46284800,-6000.5
