Wall time,Step,Value
1765639615.2644064,46612480,-5280.0
1765639758.757867,46727168,-4941.0
1765639774.9926078,46743552,-5044.0
1765639955.2930899,46891008,-5267.0
1765639976.4665527,46907392,-4645.5
1765640375.2663865,47218688,-4958.5
1765640396.452926,47235072,-5264.0
1765640588.0320885,47382528,-4459.0
1765640630.262113,47415296,-4647.0
1765640672.0843856,47448064,-4844.0
1765641008.4637709,47710208,-4566.0
1765641093.1438577,47775744,-4900.5
1765641155.2668288,47824896,-5173.0
1765641196.8133879,47857664,-4753.5
1765641218.1138234,47874048,-4439.0
1765641283.726581,47923200,-3921.0
1765641408.4488082,48021504,-4434.5
1765641491.2398188,48087040,-5163.0
1765641511.2999535,48103424,-4952.5
1765641796.0957072,48332800,-5780.5
1765641858.9964497,48381952,-5053.5
1765641920.8576484,48431104,-5668.5
1765642068.786133,48545792,-4354.5
1765642131.0302656,48594944,-4564.5
1765642172.8361485,48627712,-4766.5
1765642294.906427,48726016,-5387.5
1765642401.2242904,48807936,-5369.0
1765642529.6445,48906240,-4962.0
1765642569.8477042,48939008,-4979.5
1765642777.9405181,49102848,-4662.5
1765642836.3650208,49152000,-4671.0
1765642897.4520752,49201152,-4861.5
1765643060.2214246,49332224,-5602.5
1765643242.4113324,49479680,-5070.0
1765643452.631438,49643520,-5989.5
1765643549.735515,49725440,-5862.5
1765643820.0011284,49938432,-4341.0
1765644217.5408077,50249728,-4770.5
1765644273.9689837,50298880,-5696.0
1765644543.7016587,50528256,-5803.5
1765644561.4525304,50544640,-5598.5
1765644687.3503177,50642944,-4466.0
1765644813.9587204,50741248,-5699.5
1765644957.9200184,50855936,-5164.5
1765644978.463128,50872320,-4967.5
1765644998.5029008,50888704,-5263.5
1765645039.923784,50921472,-5791.0
1765645126.9125388,50987008,-5087.0
1765645204.5128136,51052544,-4561.5
1765645288.8484688,51118080,-4548.5
1765645309.861266,51134464,-4551.0
1765645329.8712208,51150848,-4647.0
1765645431.857246,51232768,-5067.5
1765645474.4952233,51265536,-4977.5
1765645678.4281943,51429376,-5055.0
1765645820.3718612,51544064,-5359.5
1765646389.1795416,52002816,-4227.0
1765646490.8564544,52084736,-4941.0
1765646678.9604418,52232192,-4563.5
1765646741.5807467,52281344,-3935.0
1765646780.8235624,52314112,-3930.0
1765646920.4905367,52428800,-4554.5
1765647024.72697,52510720,-5041.0
1765647194.9980025,52641792,-4349.0
1765647279.7589555,52707328,-4134.5
1765647299.9463544,52723712,-4748.5
1765647363.5396655,52772864,-4636.0
1765647407.289465,52805632,-4945.0
1765647557.8362942,52920320,-4352.0
1765647720.6427462,53051392,-5588.5
1765647805.652792,53116928,-5279.0
1765647846.635463,53149696,-4443.5
1765648317.735292,53510144,-4774.0
1765648382.832305,53559296,-4663.5
1765649004.0452218,54050816,-4225.5
1765649162.7933276,54181888,-4740.0
1765649887.1300004,54738944,-4248.0
1765649988.4168653,54820864,-4130.5
1765650227.4678712,55001088,-4261.5
1765650420.2894967,55148544,-5500.5
1765650526.8838212,55230464,-4325.5
1765650567.9724805,55263232,-3706.0
1765650611.382605,55296000,-4457.0
1765650676.4613743,55345152,-5605.0
1765650717.1143649,55377920,-5900.5
1765650813.4861455,55459840,-4434.5
1765650831.3973253,55476224,-4220.5
1765650977.0520937,55607296,-4448.0
1765650993.2370992,55623680,-4552.5
1765651209.6602416,55787520,-3707.0
1765651295.6055782,55853056,-5269.0
1765651511.9175534,56016896,-4653.0
1765651599.8438287,56082432,-5574.0
1765651687.4408166,56147968,-4630.0
1765651861.8092997,56279040,-5865.0
1765651969.5426733,56360960,-4945.0
1765652292.8951774,56606720,-4346.5
1765652314.151885,56623104,-4540.5
1765652444.0747151,56721408,-4974.0
1765652597.5717251,56836096,-3907.0
1765652681.6443484,56901632,-4447.5
1765652884.9873424,57065472,-4041.0
1765652906.9740524,57081856,-4242.5
1765652930.4715738,57098240,-4980.5
1765652952.0851102,57114624,-5180.0
1765653069.9099867,57212928,-4502.5
1765653111.3315227,57245696,-4217.5
1765653178.39618,57294848,-4658.5
1765653247.8827164,57344000,-5371.0
1765653270.3954473,57360384,-5671.0
1765653337.374886,57409536,-4952.0
1765653571.7619417,57589760,-4029.0
1765653704.2750628,57688064,-4656.0
1765653839.2634692,57786368,-5070.5
1765654035.514522,57933824,-4420.5
1765654057.6481848,57950208,-3707.5
1765654160.7114112,58032128,-3642.0
1765654226.80011,58081280,-5286.5
1765654356.8522263,58179584,-3610.0
1765654441.5179155,58245120,-4945.0
1765654524.1946235,58310656,-5356.0
1765654694.2181938,58441728,-3306.0
1765654760.1375155,58490880,-4243.0
1765654880.5109863,58589184,-5389.0
1765654901.806452,58605568,-5487.0
1765655075.657946,58736640,-5255.0
1765655139.5112236,58785792,-4660.0
1765655158.9527197,58802176,-4571.0
1765655414.6405287,58998784,-4999.0
1765655702.3012478,59211776,-4365.0
1765655724.0424767,59228160,-5179.5
1765655745.4551582,59244544,-5377.0
1765655767.0022943,59260928,-5696.0
1765656071.9561682,59490304,-4987.0
1765656579.044853,59883520,-5171.5
1765656642.0035658,59932672,-4647.0
1765656687.01413,59965440,-4982.0
1765656731.1264277,59998208,-5485.5
1765656798.5528903,60047360,-5564.5
1765656882.5557616,60112896,-4739.5
1765656946.0617292,60162048,-4148.5
1765656968.399832,60178432,-4045.0
1765657342.9135845,60473344,-4749.5
1765657558.9753659,60637184,-4350.0
