Wall time,Step,Value
1763713842.809268,30277632,-5825.0888671875
1763713911.2349846,30343168,-6725.8017578125
1763714062.6858344,30490624,-6723.84033203125
1763714146.3659687,30572544,-7424.63720703125
1763714161.103111,30588928,-7724.81689453125
1763714177.4363554,30605312,-7825.03857421875
1763714454.3267503,30867456,-7825.41162109375
1763714535.4313507,30949376,-6725.80859375
1763714648.9642494,31064064,-7023.6240234375
1763714717.2154515,31129600,-7024.037109375
1763714763.661222,31178752,-7325.57080078125
1763714864.966864,31277056,-6424.61962890625
1763714880.6221821,31293440,-6723.9794921875
1763714948.2379475,31358976,-6522.2978515625
1763715032.5361638,31440896,-6822.1572265625
1763715135.5617287,31539200,-7324.994140625
1763715152.4306192,31555584,-6525.1162109375
1763715342.0230784,31735808,-7724.37548828125
1763715411.76606,31801344,-8824.1826171875
1763715428.0241704,31817728,-7922.853515625
1763715488.076636,31883264,-7923.00048828125
1763715519.65066,31916032,-7222.1787109375
1763715620.4094183,32014336,-6520.60546875
1763715676.3517847,32063488,-6220.6923828125
1763715746.484521,32129024,-6919.701171875
1763715763.3761463,32145408,-7019.939453125
1763715798.4424055,32178176,-7419.81982421875
1763715814.8282282,32194560,-7620.4755859375
1763715848.1104002,32227328,-7321.365234375
1763716033.6407588,32407552,-7121.5146484375
1763716066.8261104,32440320,-7121.00927734375
1763716200.4035711,32571392,-8020.279296875
1763716217.2707272,32587776,-7720.69970703125
1763716268.780194,32636928,-7120.6962890625
1763716856.9936385,33210368,-6430.4794921875
1763717030.4049928,33374208,-6130.42578125
1763717222.2772431,33554432,-6032.7001953125
1763717338.7991931,33669120,-6933.54736328125
1763717355.826104,33685504,-6733.181640625
1763717559.993705,33882112,-6637.2705078125
1763717611.0599546,33931264,-8135.5
1763717762.2977273,34078720,-5933.5673828125
1763717935.7396376,34242560,-6931.533203125
1763718069.2413962,34373632,-7633.61376953125
1763718116.0052545,34422784,-7831.46337890625
1763718163.293981,34471936,-8430.6083984375
1763718266.949151,34570240,-6028.65478515625
1763718347.200363,34652160,-7033.0751953125
1763718363.7831159,34668544,-7733.37255859375
1763718432.5408828,34734080,-8431.5439453125
1763718451.005919,34750464,-8132.3544921875
1763718574.9383464,34865152,-7030.94189453125
1763718721.5212007,35012608,-7237.55419921875
1763718774.3694224,35061760,-6932.31591796875
1763719112.7886477,35389440,-6834.3779296875
1763719274.4148524,35553280,-6026.1318359375
1763719580.769259,35848192,-7429.15283203125
1763719693.5320194,35962880,-6827.39013671875
1763719809.5696561,36077568,-6630.357421875
1763719944.850353,36208640,-7427.82666015625
1763719978.0710375,36241408,-7530.306640625
1763720042.8487782,36306944,-7829.32373046875
1763720137.3040242,36405248,-7923.888671875
1763720199.0146558,36470784,-6225.79638671875
1763720387.362553,36651008,-8929.8251953125
1763720436.334282,36700160,-8733.6005859375
1763720517.9666655,36782080,-7231.0732421875
1763720730.807549,36995072,-6831.779296875
1763721135.6351829,37388288,-5622.150390625
1763721457.2742589,37699584,-5125.9677734375
1763721543.1000917,37781504,-7425.775390625
1763721560.473148,37797888,-8225.404296875
1763721731.4652364,37961728,-7624.8837890625
1763721782.6677997,38010880,-7525.2509765625
1763721865.7345374,38092800,-8025.93603515625
1763721997.929313,38223872,-6730.8193359375
1763722049.691671,38273024,-6832.10888671875
1763722170.3898165,38387712,-7625.7861328125
1763722337.3801239,38551552,-6632.2509765625
1763722455.4312038,38666240,-7028.1513671875
1763722697.2798872,38895616,-4831.06201171875
1763722977.4345243,39157760,-6426.56396484375
1763723044.555691,39223296,-7625.908203125
1763723061.1920857,39239680,-7426.96240234375
1763723113.2263079,39288832,-6931.58251953125
1763723130.902608,39305216,-6230.55419921875
1763723644.1044953,39796736,-7430.26904296875
1763723693.9969456,39845888,-7626.572265625
1763723765.7147336,39911424,-6232.64501953125
1763723782.8762538,39927808,-6133.19580078125
1763723868.9895332,40009728,-5026.5556640625
1763723885.8369331,40026112,-5725.28515625
1763724082.0574536,40222720,-5932.0029296875
1763724213.5605652,40353792,-5435.26171875
1763724247.2218394,40386560,-5232.63623046875
1763724265.5416048,40402944,-4829.69384765625
1763724606.854306,40730624,-6138.83154296875
1763724741.5316846,40861696,-7728.97412109375
1763724825.439797,40943616,-5933.60009765625
1763724862.3373003,40976384,-5728.77587890625
1763724911.0670404,41025536,-6727.39599609375
1763724943.6379645,41058304,-7527.91357421875
1763724959.0362294,41074688,-7628.8955078125
1763725151.335138,41254912,-6227.77734375
1763725170.1795459,41271296,-6628.2255859375
1763725188.604548,41287680,-6529.9658203125
1763725223.460232,41320448,-6930.76806640625
1763725258.7002525,41353216,-6630.55126953125
1763725341.484886,41435136,-5624.79638671875
1763725375.7809181,41467904,-5223.46240234375
1763725511.6036139,41598976,-5234.109375
1763725963.0400221,42041344,-6931.09423828125
1763725979.97519,42057728,-6930.3310546875
1763726165.3374987,42237952,-7327.4306640625
1763726181.987291,42254336,-7428.60546875
1763726300.408695,42369024,-7029.41162109375
